売上日,地域,品番,売上数量合計,売上金額合計,JAN数,明細行数,date,平均気温,最高気温,最低気温,降水量,日照時間,降雪量,平均湿度,地点数,日付
2017-12-08,四国,NB-1,2.0,16380.0,1,1,2017-12-08,7.35,9.825,4.725,2.0,2.475,0.0,65.25,4,2017-12-08
2017-12-08,関東,NB-1,2.0,16900.0,1,2,2017-12-08,5.222222222222222,9.966666666666669,1.2666666666666666,3.9444444444444446,1.7333333333333334,0.0,73.77777777777777,9,2017-12-08
2017-12-11,中部,NB-1,3.0,24219.0,1,1,2017-12-11,6.46,11.826666666666666,1.4933333333333332,8.666666666666666,4.133333333333334,0.4545454545454545,66.6,15,2017-12-11
2017-12-11,九州沖縄,NB-1,1.0,7800.0,1,1,2017-12-11,9.175,12.3875,6.2625,0.0,4.0375,0.0,57.0,8,2017-12-11
2017-12-11,近畿,NB-1,2.0,15678.0,1,1,2017-12-11,7.45,11.3375,2.8375,0.125,3.9,0.0,62.375,8,2017-12-11
2017-12-11,関東,NB-1,5.0,41418.0,1,4,2017-12-11,9.555555555555555,16.633333333333333,3.344444444444444,0.0,8.511111111111111,0.0,55.11111111111112,9,2017-12-11
2017-12-12,中部,NB-1,1.0,8190.0,1,1,2017-12-12,2.373333333333333,5.513333333333334,-0.3333333333333333,4.766666666666667,4.033333333333333,1.6363636363636365,60.0,15,2017-12-12
2017-12-12,近畿,NB-1,2.0,16380.0,1,1,2017-12-12,3.25,6.25,1.275,0.0,5.45,0.0,49.0,8,2017-12-12
2017-12-12,関東,NB-1,1.0,8190.0,1,1,2017-12-12,6.166666666666667,10.11111111111111,1.9888888888888887,0.0,8.677777777777777,0.0,36.77777777777778,9,2017-12-12
2017-12-13,中部,NB-1,3.0,23400.0,1,1,2017-12-13,1.9733333333333332,6.1066666666666665,-1.3666666666666667,6.933333333333334,4.840000000000001,2.272727272727273,68.46666666666667,15,2017-12-13
2017-12-13,四国,NB-1,1.0,8190.0,1,1,2017-12-13,4.075,8.1,0.6499999999999999,0.0,6.175000000000001,0.0,55.25,4,2017-12-13
2017-12-13,近畿,NB-1,1.0,8450.0,1,1,2017-12-13,3.4375,7.3375,0.6749999999999999,2.125,4.7875,0.0,62.875,8,2017-12-13
2017-12-13,関東,NB-1,2.0,16380.0,1,1,2017-12-13,4.255555555555556,10.4,0.1888888888888889,0.0,7.555555555555555,0.0,48.44444444444444,9,2017-12-13
2017-12-14,東北,NB-1,1.0,8190.0,1,1,2017-12-14,1.3125,5.1625,-2.2375,3.1875,5.3875,1.25,78.375,8,2017-12-14
2017-12-14,関東,NB-1,2.0,18200.0,1,1,2017-12-14,4.466666666666667,9.77777777777778,-0.3222222222222222,0.0,9.166666666666666,0.0,47.77777777777778,9,2017-12-14
2017-12-15,関東,NB-1,1.0,8190.0,1,1,2017-12-15,4.933333333333334,9.833333333333334,0.8999999999999999,0.0,4.5,0.0,55.0,9,2017-12-15
2017-12-18,中部,NB-1,1.0,7839.0,1,1,2017-12-18,2.2266666666666666,7.12,-2.2066666666666666,3.2666666666666666,6.36,0.1818181818181818,70.06666666666666,15,2017-12-18
2017-12-18,九州沖縄,NB-1,2.0,16029.0,1,2,2017-12-18,6.35,9.875,2.6875,0.0,3.0375,0.0,64.25,8,2017-12-18
2017-12-18,近畿,NB-1,2.0,14729.0,1,2,2017-12-18,4.25,8.7125,0.0125,0.0,6.9,0.0,60.875,8,2017-12-18
2017-12-18,関東,NB-1,6.0,49517.0,1,4,2017-12-18,3.288888888888889,8.933333333333334,-1.5444444444444445,0.0,8.177777777777777,0.0,56.44444444444444,9,2017-12-18
2017-12-19,中部,NB-1,1.0,8190.0,1,1,2017-12-19,3.52,8.24,-0.6266666666666667,5.7,3.86,0.0,68.33333333333333,15,2017-12-19
2017-12-19,関東,NB-1,2.0,16640.0,1,2,2017-12-19,5.333333333333333,13.28888888888889,-1.0777777777777775,0.0,8.788888888888888,0.0,54.77777777777778,9,2017-12-19
2017-12-20,関東,NB-1,4.0,33280.0,1,2,2017-12-20,4.466666666666667,9.522222222222222,0.2777777777777777,0.0,6.477777777777778,0.0,55.333333333333336,9,2017-12-20
2017-12-22,九州沖縄,NB-1,1.0,8190.0,1,1,2017-12-22,8.025,14.0125,3.4,0.0,5.825,0.0,66.75,8,2017-12-22
2017-12-22,関東,NB-1,5.0,43940.0,1,2,2017-12-22,4.966666666666667,11.18888888888889,-0.0777777777777777,0.0,6.699999999999999,0.0,63.66666666666666,9,2017-12-22
2017-12-25,中部,NB-1,1.0,7839.0,1,1,2017-12-25,7.180000000000001,11.46,2.553333333333333,9.6,4.42,0.0,67.13333333333334,15,2017-12-25
2017-12-25,九州沖縄,NB-1,1.0,7839.0,1,1,2017-12-25,9.1625,12.1,5.325,0.0,4.1,0.0,54.0,8,2017-12-25
2017-12-25,近畿,NB-1,1.0,8190.0,1,1,2017-12-25,7.9,11.4125,4.725,3.75,2.2625,0.0,72.375,8,2017-12-25
2017-12-25,関東,NB-1,5.0,39897.0,1,4,2017-12-25,8.822222222222223,14.744444444444447,4.466666666666667,8.166666666666666,8.344444444444443,0.0,59.44444444444444,9,2017-12-25
2017-12-26,中国,NB-1,1.0,8190.0,1,1,2017-12-26,4.914285714285714,8.185714285714287,1.3,1.7142857142857142,2.457142857142857,0.0,66.14285714285714,7,2017-12-26
2017-12-26,中部,NB-1,1.0,8190.0,1,1,2017-12-26,3.713333333333333,8.08,0.36,7.366666666666666,3.52,0.5454545454545454,68.93333333333334,15,2017-12-26
2017-12-26,東北,NB-1,2.0,16380.0,1,1,2017-12-26,-0.3625,3.0375,-3.35,5.3125,1.975,7.875,75.75,8,2017-12-26
2017-12-26,関東,NB-1,2.0,18200.0,1,1,2017-12-26,6.411111111111111,12.5,1.6333333333333335,0.0,8.577777777777778,0.0,47.77777777777778,9,2017-12-26
2017-12-27,近畿,NB-1,1.0,8190.0,1,1,2017-12-27,3.875,5.9625,2.2875,4.0625,3.6125,0.2857142857142857,65.375,8,2017-12-27
2017-12-28,中国,NB-1,2.0,16900.0,1,1,2017-12-28,4.1,7.942857142857143,0.5285714285714286,0.8571428571428571,1.2857142857142858,0.0,69.28571428571429,7,2017-12-28
2017-12-28,関東,NB-1,2.0,15080.0,1,1,2017-12-28,3.1555555555555554,8.633333333333333,-1.3555555555555554,0.0,9.022222222222222,0.0,47.77777777777778,9,2017-12-28
2018-01-05,中部,NB-1,3.0,24570.0,1,2,2018-01-05,1.3666666666666667,4.886666666666667,-1.5066666666666668,0.3333333333333333,1.0799999999999998,0.0,72.13333333333334,15,2018-01-05
2018-01-05,九州沖縄,NB-1,1.0,8190.0,1,1,2018-01-05,7.95,10.0375,5.8,6.25,0.4375,0.0,83.125,8,2018-01-05
2018-01-05,関東,NB-1,1.0,8190.0,1,1,2018-01-05,2.7222222222222223,6.377777777777777,-0.3777777777777778,0.5555555555555556,2.1888888888888887,0.0,59.333333333333336,9,2018-01-05
2018-01-09,中国,NB-1,2.0,16900.0,1,1,2018-01-09,5.914285714285714,9.542857142857144,2.685714285714286,1.4285714285714286,2.5285714285714285,0.0,64.0,7,2018-01-09
2018-01-09,中部,NB-1,2.0,15678.0,1,1,2018-01-09,6.0600000000000005,11.286666666666669,1.6666666666666667,9.533333333333331,2.8466666666666667,0.0,72.6,15,2018-01-09
2018-01-09,四国,NB-1,1.0,8190.0,1,1,2018-01-09,7.45,11.9,3.25,0.5,4.525,0.0,61.0,4,2018-01-09
2018-01-09,関東,NB-1,1.0,7839.0,1,1,2018-01-09,8.355555555555556,15.6,4.300000000000001,3.2777777777777777,4.866666666666666,0.0,64.77777777777777,9,2018-01-09
2018-01-10,九州沖縄,NB-1,3.0,24570.0,1,3,2018-01-10,5.5,9.3,2.8125,8.25,2.525,0.4,75.25,8,2018-01-10
2018-01-10,関東,NB-1,1.0,8190.0,1,1,2018-01-10,6.688888888888889,11.466666666666669,2.1888888888888887,0.0,9.211111111111112,0.0,40.22222222222222,9,2018-01-10
2018-01-11,近畿,NB-1,2.0,15730.0,1,2,2018-01-11,1.525,4.75,-0.9125,0.0625,7.2625,0.1428571428571428,53.875,8,2018-01-11
2018-01-12,関東,NB-1,1.0,7540.0,1,1,2018-01-12,1.7444444444444445,6.711111111111111,-2.711111111111111,0.0,7.666666666666667,0.0,41.77777777777778,9,2018-01-12
2018-01-15,中国,NB-1,1.0,7800.0,1,1,2018-01-15,4.042857142857143,10.457142857142856,-1.8428571428571427,0.0,4.342857142857143,0.0,79.14285714285714,7,2018-01-15
2018-01-15,中部,NB-1,1.0,7839.0,1,1,2018-01-15,3.24,9.673333333333334,-3.533333333333333,0.1333333333333333,7.886666666666667,0.0,63.53333333333333,15,2018-01-15
2018-01-15,近畿,NB-1,2.0,14430.0,1,2,2018-01-15,4.0875,10.8375,-1.4125,0.0,6.15,0.0,74.75,8,2018-01-15
2018-01-15,関東,NB-1,2.0,15678.0,1,2,2018-01-15,3.744444444444445,10.533333333333331,-2.322222222222222,0.0,7.844444444444444,0.0,54.22222222222222,9,2018-01-15
2018-01-16,中部,NB-1,3.0,24570.0,1,3,2018-01-16,5.8933333333333335,12.22,0.1333333333333333,0.3333333333333333,6.92,0.0,70.2,15,2018-01-16
2018-01-16,近畿,NB-1,2.0,13780.0,1,1,2018-01-16,7.575,14.1,1.5375,0.5625,6.9,0.0,78.0,8,2018-01-16
2018-01-16,関東,NB-1,2.0,16380.0,1,1,2018-01-16,6.277777777777778,13.4,0.1777777777777777,0.0,7.977777777777778,0.0,60.888888888888886,9,2018-01-16
2018-01-17,九州沖縄,NB-1,1.0,8190.0,1,1,2018-01-17,13.7875,17.6625,10.0375,16.1875,1.2375,0.0,87.625,8,2018-01-17
2018-01-17,関東,NB-1,1.0,9100.0,1,1,2018-01-17,7.5,11.61111111111111,3.4444444444444446,16.22222222222222,0.1555555555555555,0.0,81.33333333333333,9,2018-01-17
2018-01-18,中国,NB-1,1.0,8450.0,1,1,2018-01-18,8.542857142857143,12.914285714285716,5.185714285714285,0.0,1.8142857142857145,0.0,81.42857142857143,7,2018-01-18
2018-01-19,関東,NB-1,1.0,7839.0,1,1,2018-01-19,7.333333333333333,11.344444444444443,4.077777777777778,0.0,5.222222222222222,0.0,56.333333333333336,9,2018-01-19
2018-01-22,九州沖縄,NB-1,2.0,16380.0,1,2,2018-01-22,8.325,10.975,5.7875,16.125,1.1875,0.0,81.625,8,2018-01-22
2018-01-22,近畿,NB-1,1.0,7839.0,1,1,2018-01-22,3.275,5.6375,1.4,6.9375,0.0,0.2857142857142857,84.75,8,2018-01-22
2018-01-22,関東,NB-1,3.0,24830.0,1,2,2018-01-22,1.7222222222222223,4.522222222222222,-0.3555555555555555,17.333333333333332,0.0,18.0,78.33333333333333,9,2018-01-22
2018-01-23,中部,NB-1,3.0,23790.0,1,2,2018-01-23,2.3800000000000003,7.693333333333333,-1.413333333333333,3.7,2.7266666666666666,2.727272727272727,72.78571428571429,15,2018-01-23
2018-01-23,関東,NB-1,3.0,24830.0,1,2,2018-01-23,3.066666666666667,9.022222222222222,-2.1666666666666665,0.0555555555555555,7.888888888888889,0.0,71.22222222222223,9,2018-01-23
2018-01-24,関東,NB-1,1.0,7540.0,1,1,2018-01-24,1.0333333333333334,6.255555555555556,-3.5,0.0,6.811111111111111,0.0,49.55555555555556,9,2018-01-24
2018-01-25,九州沖縄,NB-1,1.0,8190.0,1,1,2018-01-25,3.325,7.1125,0.7625,0.0,5.4625,0.0,53.625,8,2018-01-25
2018-01-25,東北,NB-1,2.0,16380.0,1,1,2018-01-25,-5.0,-2.05,-7.9625,5.5,2.0375,7.75,77.0,8,2018-01-25
2018-01-25,関東,NB-1,1.0,9750.0,1,1,2018-01-25,-0.5888888888888889,3.5444444444444447,-4.199999999999999,0.0,9.455555555555556,0.0,38.0,9,2018-01-25
2018-01-29,東北,NB-1,1.0,9750.0,1,1,2018-01-29,-1.7,1.725,-5.3125,2.0625,4.8375,5.375,74.125,8,2018-01-29
2018-01-29,関東,NB-1,2.0,16029.0,1,2,2018-01-29,3.155555555555556,9.266666666666667,-2.311111111111112,0.3888888888888889,7.699999999999999,0.3333333333333333,66.0,9,2018-01-29
2018-01-30,中国,NB-1,1.0,8190.0,1,1,2018-01-30,1.2714285714285716,5.785714285714286,-2.1,1.4285714285714286,5.3,2.4,65.57142857142857,7,2018-01-30
2018-01-31,東北,NB-1,2.0,16380.0,1,1,2018-01-31,-1.4375,2.4,-5.5625,1.3125,4.15,3.0,76.625,8,2018-01-31
2018-01-31,関東,NB-1,4.0,26390.0,1,2,2018-01-31,3.066666666666667,9.344444444444443,-2.533333333333333,0.0,8.455555555555556,0.0,52.77777777777778,9,2018-01-31
2018-02-01,近畿,NB-1,1.0,6890.0,1,1,2018-02-01,2.3875,4.05,0.8625,1.9375,0.0,0.1428571428571428,86.75,8,2018-02-01
2018-02-02,中国,NB-1,2.0,16900.0,1,1,2018-02-02,3.8,8.914285714285715,-0.5857142857142856,2.071428571428572,3.3285714285714287,0.0,79.28571428571429,7,2018-02-02
2018-02-05,関東,NB-1,2.0,16380.0,1,2,2018-02-05,3.2,8.133333333333333,-0.911111111111111,0.0,8.211111111111112,0.1111111111111111,51.77777777777778,9,2018-02-05
2018-02-06,中部,NB-1,4.0,31590.0,1,1,2018-02-06,-0.7933333333333332,3.2133333333333334,-3.86,8.566666666666666,6.166666666666667,10.727272727272728,57.66666666666666,15,2018-02-06
2018-02-06,九州沖縄,NB-1,1.0,8190.0,1,1,2018-02-06,2.2875,5.6125,-0.4,0.0625,5.1625,0.6,56.5,8,2018-02-06
2018-02-06,四国,NB-1,1.0,8190.0,1,1,2018-02-06,0.375,4.55,-2.125,0.0,7.075,0.25,50.75,4,2018-02-06
2018-02-06,関東,NB-1,1.0,8190.0,1,1,2018-02-06,2.1555555555555554,7.544444444444445,-2.533333333333333,0.0,9.31111111111111,0.0,45.888888888888886,9,2018-02-06
2018-02-08,東北,NB-1,1.0,8450.0,1,1,2018-02-08,-1.15,2.9375,-5.0375,2.0,4.5,3.625,73.125,8,2018-02-08
2018-02-09,関東,NB-1,2.0,17290.0,1,2,2018-02-09,3.1444444444444444,9.477777777777778,-2.8222222222222224,0.0,9.711111111111112,0.0,48.888888888888886,9,2018-02-09
2018-02-13,中国,NB-1,1.0,8190.0,1,1,2018-02-13,1.5857142857142856,5.9,-1.957142857142857,0.8571428571428571,5.3,2.0,66.85714285714286,7,2018-02-13
2018-02-13,中部,NB-1,1.0,7839.0,1,1,2018-02-13,0.4533333333333332,4.293333333333333,-2.5466666666666664,4.366666666666666,4.393333333333333,5.454545454545454,65.46666666666667,15,2018-02-13
2018-02-13,近畿,NB-1,1.0,6890.0,1,1,2018-02-13,2.35,6.25,-0.8125,0.25,6.8125,0.2857142857142857,59.125,8,2018-02-13
2018-02-13,関東,NB-1,2.0,15379.0,1,2,2018-02-13,3.1888888888888887,9.18888888888889,-2.022222222222222,0.0,8.411111111111111,0.0,40.333333333333336,9,2018-02-13
2018-02-14,中国,NB-1,3.0,25350.0,1,1,2018-02-14,4.942857142857143,11.657142857142857,-2.757142857142857,0.0,8.028571428571428,0.0,65.0,7,2018-02-14
2018-02-14,九州沖縄,NB-1,1.0,7839.0,1,1,2018-02-14,8.475,15.6875,0.5624999999999999,0.0,6.75,0.0,69.0,8,2018-02-14
2018-02-14,近畿,NB-1,1.0,7540.0,1,1,2018-02-14,4.55,9.9375,-1.6375,0.0,8.8875,0.0,60.0,8,2018-02-14
2018-02-15,関東,NB-1,1.0,8190.0,1,1,2018-02-15,8.2,14.377777777777778,3.588888888888889,0.0,7.933333333333334,0.0,48.77777777777778,9,2018-02-15
2018-02-16,関東,NB-1,1.0,7800.0,1,1,2018-02-16,5.255555555555556,9.38888888888889,1.3666666666666667,0.0,5.911111111111111,0.0,53.77777777777778,9,2018-02-16
2018-02-19,中国,NB-1,2.0,15639.0,1,1,2018-02-19,5.114285714285714,9.914285714285716,0.9857142857142858,0.0,1.9142857142857144,0.0,66.14285714285714,7,2018-02-19
2018-02-19,中部,NB-1,1.0,7839.0,1,1,2018-02-19,2.0733333333333333,7.680000000000001,-3.2133333333333334,0.0333333333333333,5.94,0.1818181818181818,63.8,15,2018-02-19
2018-02-19,関東,NB-1,6.0,48100.0,1,3,2018-02-19,4.4,9.72222222222222,-1.2111111111111112,0.0,8.11111111111111,0.0,46.888888888888886,9,2018-02-19
2018-02-20,九州沖縄,NB-1,2.0,16380.0,1,1,2018-02-20,10.925,15.675,6.1,0.3125,8.4125,0.0,63.125,8,2018-02-20
2018-02-21,四国,NB-1,1.0,8190.0,1,1,2018-02-21,8.15,12.225,5.75,0.0,3.875,0.0,57.5,4,2018-02-21
2018-02-21,近畿,NB-1,1.0,6890.0,1,1,2018-02-21,5.375,8.65,2.7125,0.0,1.925,0.0,66.0,8,2018-02-21
2018-02-22,関東,NB-1,2.0,18200.0,1,1,2018-02-22,2.588888888888889,5.366666666666666,0.8555555555555555,1.5555555555555556,0.8222222222222223,0.1111111111111111,81.33333333333333,9,2018-02-22
2018-02-23,中部,NB-1,1.0,7800.0,1,1,2018-02-23,3.886666666666667,9.82,-1.2733333333333332,0.7333333333333333,8.553333333333335,0.2727272727272727,59.93333333333333,15,2018-02-23
2018-02-23,関東,NB-1,1.0,7540.0,1,1,2018-02-23,4.433333333333334,9.088888888888889,1.2555555555555555,0.2777777777777778,4.544444444444444,0.0,77.88888888888889,9,2018-02-23
2018-02-26,中部,NB-1,3.0,23439.0,1,2,2018-02-26,5.193333333333333,11.633333333333333,0.7200000000000001,0.0,8.96,0.0,62.4,15,2018-02-26
2018-02-26,関東,NB-1,1.0,8190.0,1,1,2018-02-26,5.222222222222222,10.244444444444444,1.7444444444444445,0.1666666666666666,6.644444444444444,0.0,61.55555555555556,9,2018-02-26
2018-02-27,九州沖縄,NB-1,1.0,8190.0,1,1,2018-02-27,10.5875,16.7125,4.5625,0.0,10.175,0.0,66.375,8,2018-02-27
2018-02-28,中部,NB-1,2.0,15600.0,1,1,2018-02-28,7.319999999999999,12.706666666666669,1.3,4.766666666666667,4.706666666666666,0.0,58.4,15,2018-02-28
2018-02-28,近畿,NB-1,1.0,8840.0,1,1,2018-02-28,9.6875,15.7625,3.0625,3.5625,5.7,0.0,60.625,8,2018-02-28
2018-03-02,関東,NB-1,5.0,40820.0,1,2,2018-03-02,8.644444444444444,13.466666666666669,4.122222222222223,0.0,10.88888888888889,0.0,33.44444444444444,9,2018-03-02
2018-03-05,中国,NB-1,3.0,25350.0,1,1,2018-03-05,11.528571428571428,17.0,6.371428571428572,51.57142857142857,0.0,0.0,86.85714285714286,7,2018-03-05
2018-03-05,中部,NB-1,2.0,15600.0,1,1,2018-03-05,10.633333333333333,15.506666666666666,6.173333333333333,37.06666666666667,0.1066666666666666,0.0,88.4,15,2018-03-05
2018-03-05,九州沖縄,NB-1,1.0,7839.0,1,1,2018-03-05,15.975,21.925,11.1,32.9375,0.4,0.0,86.5,8,2018-03-05
2018-03-05,近畿,NB-1,2.0,15678.0,1,2,2018-03-05,12.95,17.3375,7.4,35.125,0.0,0.0,85.125,8,2018-03-05
2018-03-05,関東,NB-1,5.0,40820.0,1,2,2018-03-05,13.2,17.4,7.800000000000001,16.0,0.2777777777777778,0.0,84.0,9,2018-03-05
2018-03-06,中部,NB-1,1.0,8190.0,1,1,2018-03-06,5.94,10.646666666666668,2.46,0.0,6.766666666666667,0.0,62.46666666666667,15,2018-03-06
2018-03-06,近畿,NB-1,1.0,8840.0,1,1,2018-03-06,7.075,10.7875,4.45,0.125,8.5875,0.0,58.0,8,2018-03-06
2018-03-06,関東,NB-1,1.0,7540.0,1,1,2018-03-06,7.855555555555556,12.077777777777778,3.322222222222222,1.2222222222222223,7.711111111111112,0.0,55.77777777777778,9,2018-03-06
2018-03-07,中国,NB-1,1.0,8450.0,1,1,2018-03-07,7.357142857142857,12.4,2.1142857142857143,0.0,6.514285714285714,0.0,58.71428571428572,7,2018-03-07
2018-03-07,近畿,NB-1,3.0,26520.0,1,1,2018-03-07,7.0,11.5,2.2625,0.0,5.7375,0.0,60.25,8,2018-03-07
2018-03-07,関東,NB-1,3.0,23920.0,1,2,2018-03-07,4.555555555555555,8.411111111111111,1.3333333333333333,0.0,4.722222222222222,0.0,55.11111111111112,9,2018-03-07
2018-03-09,中部,NB-1,3.0,23400.0,1,1,2018-03-09,7.606666666666666,12.373333333333331,3.313333333333333,18.53333333333333,1.3,0.1818181818181818,80.13333333333334,15,2018-03-09
2018-03-09,近畿,NB-1,1.0,8840.0,1,1,2018-03-09,6.85,11.7625,3.275,8.0,0.15,0.0,70.75,8,2018-03-09
2018-03-09,関東,NB-1,2.0,16380.0,1,1,2018-03-09,11.422222222222222,15.655555555555557,6.48888888888889,38.333333333333336,0.0,0.0,82.88888888888889,9,2018-03-09
2018-03-12,中国,NB-1,4.0,32370.0,1,2,2018-03-12,8.371428571428572,16.47142857142857,1.4285714285714286,0.0,10.4,0.0,65.85714285714286,7,2018-03-12
2018-03-12,四国,NB-1,2.0,16380.0,1,1,2018-03-12,9.625,15.825,3.625,0.0,9.9,0.0,58.5,4,2018-03-12
2018-03-12,関東,NB-1,2.0,15379.0,1,2,2018-03-12,8.433333333333334,14.333333333333334,3.344444444444445,0.0,11.233333333333333,0.0,48.66666666666666,9,2018-03-12
2018-03-13,中部,NB-1,2.0,15600.0,1,1,2018-03-13,10.053333333333336,18.86,1.48,0.0,10.746666666666666,0.0,53.13333333333333,15,2018-03-13
2018-03-13,北海道,NB-1,1.0,6890.0,1,1,2018-03-13,2.3125,6.2125,-1.825,0.8125,0.875,0.0,78.875,8,2018-03-13
2018-03-13,近畿,NB-1,2.0,16380.0,1,2,2018-03-13,11.45,19.3875,3.825,0.0,10.8,0.0,61.0,8,2018-03-13
2018-03-13,関東,NB-1,1.0,8190.0,1,1,2018-03-13,10.755555555555556,17.566666666666666,3.966666666666667,0.0,10.422222222222222,0.0,59.22222222222222,9,2018-03-13
2018-03-14,中部,NB-1,2.0,15600.0,1,1,2018-03-14,12.78,20.71333333333333,5.16,0.0,10.593333333333334,0.0,57.53333333333333,15,2018-03-14
2018-03-14,近畿,NB-1,1.0,6890.0,1,1,2018-03-14,14.0375,21.6625,7.6875,0.0,10.9125,0.0,65.0,8,2018-03-14
2018-03-15,中部,NB-1,1.0,8190.0,1,1,2018-03-15,14.28,21.966666666666665,6.46,0.0666666666666666,9.12,0.0,59.66666666666666,15,2018-03-15
2018-03-15,関東,NB-1,5.0,42120.0,1,3,2018-03-15,15.033333333333337,21.288888888888888,8.355555555555556,0.0,8.755555555555555,0.0,62.66666666666666,9,2018-03-15
2018-03-16,中部,NB-1,1.0,8190.0,1,1,2018-03-16,8.5,14.826666666666666,3.22,11.4,0.0,0.0,77.26666666666667,15,2018-03-16
2018-03-16,関東,NB-1,1.0,7800.0,1,1,2018-03-16,11.8,16.477777777777778,5.477777777777778,2.888888888888889,0.0,0.0,68.0,9,2018-03-16
2018-03-19,中部,NB-1,2.0,15678.0,1,2,2018-03-19,10.346666666666666,13.253333333333332,7.6,10.4,0.1133333333333333,0.0,82.4,15,2018-03-19
2018-03-19,東北,NB-1,2.0,16640.0,1,2,2018-03-19,7.4125,13.3875,2.525,0.0,4.7625,0.0,62.5,8,2018-03-19
2018-03-19,近畿,NB-1,1.0,8190.0,1,1,2018-03-19,13.1625,16.0375,10.9875,13.9375,0.0,0.0,85.25,8,2018-03-19
2018-03-19,関東,NB-1,4.0,31720.0,1,2,2018-03-19,12.38888888888889,17.0,8.0,0.6111111111111112,1.0666666666666669,0.0,68.88888888888889,9,2018-03-19
2018-03-20,中部,NB-1,5.0,39780.0,1,3,2018-03-20,7.1466666666666665,9.466666666666669,4.673333333333334,10.233333333333333,0.3666666666666666,0.0,83.13333333333334,15,2018-03-20
2018-03-20,関東,NB-1,2.0,15080.0,1,1,2018-03-20,8.277777777777779,10.9,6.077777777777778,9.38888888888889,0.1111111111111111,0.0,82.22222222222223,9,2018-03-20
2018-03-22,中国,NB-1,2.0,16900.0,1,1,2018-03-22,7.471428571428571,10.94285714285714,2.8142857142857145,8.285714285714286,2.3714285714285714,0.0,74.71428571428571,7,2018-03-22
2018-03-22,中部,NB-1,1.0,7800.0,1,1,2018-03-22,7.98,12.326666666666666,5.053333333333333,12.766666666666667,3.293333333333333,1.4545454545454546,81.13333333333334,15,2018-03-22
2018-03-22,近畿,NB-1,3.0,23920.0,1,2,2018-03-22,9.1375,12.6375,6.35,9.0,1.2125,0.0,77.25,8,2018-03-22
2018-03-22,関東,NB-1,4.0,32110.0,1,2,2018-03-22,9.855555555555556,14.933333333333334,4.388888888888889,16.833333333333332,2.7,0.0,81.77777777777777,9,2018-03-22
2018-03-23,中部,NB-1,4.0,31590.0,1,2,2018-03-23,7.906666666666666,12.966666666666669,4.226666666666667,1.8,6.5,0.0,69.26666666666667,15,2018-03-23
2018-03-23,関東,NB-1,3.0,23920.0,1,3,2018-03-23,11.033333333333331,15.877777777777778,8.088888888888889,0.8888888888888888,4.888888888888889,0.0,61.0,9,2018-03-23
2018-03-26,四国,NB-1,1.0,8190.0,1,1,2018-03-26,13.55,19.95,7.825,0.0,10.775,0.0,59.75,4,2018-03-26
2018-03-27,中部,NB-1,2.0,16380.0,1,2,2018-03-27,13.086666666666668,20.926666666666662,6.2,0.0,9.44,0.0,58.266666666666666,15,2018-03-27
2018-03-27,九州沖縄,NB-1,1.0,8190.0,1,1,2018-03-27,15.9875,22.1375,10.9,0.0,9.25,0.0,62.0,8,2018-03-27
2018-03-27,四国,NB-1,1.0,8190.0,1,1,2018-03-27,14.8,21.0,9.55,0.0,10.375,0.0,59.25,4,2018-03-27
2018-03-27,関東,NB-1,2.0,15730.0,1,1,2018-03-27,15.044444444444444,21.366666666666667,8.477777777777778,0.0,8.566666666666666,0.0,61.44444444444444,9,2018-03-27
2018-03-29,中国,NB-1,1.0,7800.0,1,1,2018-03-29,15.157142857142858,21.928571428571427,8.371428571428572,0.0,10.0,0.0,62.57142857142857,7,2018-03-29
2018-03-30,東北,NB-1,1.0,8190.0,1,1,2018-03-30,7.05,11.9,1.6625,0.0,11.2875,0.0,42.125,8,2018-03-30
2018-03-30,関東,NB-1,3.0,23270.0,1,1,2018-03-30,12.833333333333334,17.822222222222223,8.5,0.0,11.033333333333331,0.0,35.333333333333336,9,2018-03-30
2018-04-02,中部,NB-1,7.0,54678.0,1,1,2018-04-02,16.2,23.326666666666664,10.36,0.0,8.733333333333333,0.0,65.13333333333334,15,2018-04-02
2018-04-02,九州沖縄,NB-1,1.0,8190.0,1,1,2018-04-02,18.9875,24.6625,14.1875,0.0,10.2,0.0,67.875,8,2018-04-02
2018-04-02,東北,NB-1,1.0,8190.0,1,1,2018-04-02,10.925,17.5875,6.4625,0.0625,7.4875,0.0,74.25,8,2018-04-02
2018-04-02,近畿,NB-1,4.0,30407.0,1,2,2018-04-02,17.5375,23.7125,12.325,0.0,9.875,0.0,67.25,8,2018-04-02
2018-04-02,関東,NB-1,5.0,39858.0,1,2,2018-04-02,16.344444444444445,22.88888888888889,11.466666666666669,0.0,8.422222222222222,0.0,69.77777777777777,9,2018-04-02
2018-04-03,中部,NB-1,2.0,16640.0,1,1,2018-04-03,17.046666666666667,24.386666666666667,10.986666666666668,0.0,9.573333333333332,0.0,65.26666666666667,15,2018-04-03
2018-04-03,四国,NB-1,1.0,8190.0,1,1,2018-04-03,18.75,24.200000000000003,13.65,0.0,10.575,0.0,68.25,4,2018-04-03
2018-04-03,近畿,NB-1,2.0,17030.0,1,2,2018-04-03,18.175,25.175,12.3125,0.0,10.45,0.0,67.0,8,2018-04-03
