date,region,station,temp_avg_c,temp_max_c,temp_min_c,precip_mm,sunshine_h,snowfall_cm,humidity_pct
2025-09-26,九州沖縄,宮崎,27.2,31.9,24.4,0.0,7.8,0.0,85.0
2025-09-26,九州沖縄,熊本,27.9,32.5,25.0,0.0,5.8,0.0,76.0
2025-09-26,九州沖縄,福岡,26.9,29.8,25.4,3.5,2.7,0.0,79.0
2025-09-26,九州沖縄,那覇,29.8,32.9,27.5,3.5,8.3,,75.0
2025-09-26,九州沖縄,鹿児島,28.4,32.9,25.6,0.0,8.7,0.0,81.0
2025-09-26,北海道,函館,19.5,25.4,15.4,1.0,6.8,0.0,80.0
2025-09-26,北海道,小樽,20.1,24.7,16.7,0.0,5.8,0.0,71.0
2025-09-26,北海道,帯広,19.0,26.1,13.3,0.0,8.1,0.0,75.0
2025-09-26,北海道,札幌,19.6,25.7,15.6,0.0,4.6,0.0,72.0
2025-09-26,北海道,根室,19.1,24.7,16.3,0.0,8.9,0.0,85.0
2025-09-26,北海道,稚内,19.7,21.8,18.2,0.0,8.8,0.0,69.0
2025-09-26,北海道,網走,18.5,23.1,15.0,1.0,6.1,0.0,76.0
2025-09-26,北海道,釧路,18.9,22.3,15.1,0.0,9.7,0.0,82.0
2025-09-26,四国,徳島,26.0,29.4,23.2,2.5,3.7,0.0,84.0
2025-09-26,四国,松山,26.4,30.3,23.8,0.0,5.1,0.0,84.0
2025-09-26,四国,高松,26.8,30.5,23.2,0.5,2.0,0.0,79.0
2025-09-26,四国,高知,26.4,31.0,23.0,0.0,7.5,0.0,83.0
2025-09-26,東北,仙台,23.9,29.6,19.0,1.5,11.3,0.0,66.0
2025-09-26,東北,山形,21.9,28.2,16.6,9.5,10.5,0.0,74.0
2025-09-26,東北,新庄,20.6,27.3,16.2,0.5,11.1,0.0,78.0
2025-09-26,東北,白河,22.3,27.4,17.5,0.0,3.4,0.0,76.0
2025-09-26,東北,盛岡,20.5,26.9,16.0,0.0,8.8,0.0,77.0
2025-09-26,東北,福島,23.5,29.9,18.0,0.0,9.3,0.0,70.0
2025-09-26,東北,秋田,22.5,26.9,17.0,0.0,9.8,0.0,73.0
2025-09-26,東北,青森,21.7,27.3,17.6,0.5,9.3,0.0,73.0
2025-09-26,近畿,京都,26.0,29.4,23.2,0.0,1.7,0.0,72.0
2025-09-26,近畿,和歌山,26.3,30.3,23.4,0.0,3.3,0.0,75.0
2025-09-26,近畿,大阪,26.2,28.6,23.9,0.0,0.5,0.0,73.0
2025-09-26,近畿,奈良,24.8,28.2,21.8,0.0,0.5,0.0,80.0
2025-09-26,近畿,姫路,25.2,30.9,21.9,0.0,3.5,,78.0
2025-09-26,近畿,彦根,25.0,29.6,22.2,0.0,4.0,0.0,78.0
2025-09-26,近畿,神戸,25.7,27.5,23.9,0.0,3.3,0.0,80.0
2025-09-26,近畿,舞鶴,23.4,27.4,20.2,3.5,1.1,0.0,92.0
2025-09-26,関東,前橋,26.2,31.8,21.5,0.0,9.1,0.0,63.0
2025-09-26,関東,千葉,26.4,31.8,22.8,0.0,10.2,0.0,74.0
2025-09-26,関東,宇都宮,24.8,30.8,19.9,0.0,5.6,0.0,75.0
2025-09-26,関東,東京,26.3,31.7,21.4,0.0,10.7,0.0,72.0
2025-09-26,関東,横浜,26.1,31.0,22.1,0.0,10.9,0.0,77.0
2025-09-26,関東,水戸,24.2,29.5,19.5,0.0,8.7,0.0,78.0
2025-09-26,関東,熊谷,25.8,32.6,20.4,0.0,8.4,0.0,73.0
2025-09-26,関東,秩父,24.3,31.5,17.9,0.0,8.3,0.0,78.0
2025-09-26,関東,銚子,24.7,27.3,22.5,0.0,9.2,0.0,84.0
2025-09-27,中国,山口,24.0,28.7,20.2,0.0,0.2,0.0,80.0
2025-09-27,中国,岡山,23.5,27.9,19.6,0.0,4.7,0.0,71.0
2025-09-27,中国,広島,24.6,28.4,22.0,0.0,3.6,0.0,60.0
2025-09-27,中国,松江,23.3,27.3,19.7,0.0,7.0,0.0,72.0
2025-09-27,中国,浜田,23.5,28.2,20.3,0.0,5.0,,78.0
2025-09-27,中国,福山,23.7,28.4,19.6,0.0,3.3,,73.0
2025-09-27,中国,鳥取,21.9,28.5,18.1,0.0,7.0,0.0,77.0
2025-09-27,中部,名古屋,25.6,30.9,20.6,0.0,10.1,0.0,54.0
2025-09-27,中部,四日市,22.9,29.5,17.9,0.0,9.8,,63.0
2025-09-27,中部,富山,22.0,26.4,18.6,0.0,9.6,0.0,73.0
2025-09-27,中部,尾鷲,24.4,30.7,20.3,0.0,7.6,,64.0
2025-09-27,中部,敦賀,23.7,28.3,19.1,0.0,10.6,0.0,66.0
2025-09-27,中部,新潟,21.6,26.5,16.9,0.0,9.1,0.0,73.0
2025-09-27,中部,松本,20.3,26.4,16.3,0.0,10.3,0.0,68.0
2025-09-27,中部,浜松,25.5,29.3,21.9,0.0,4.2,,70.0
2025-09-27,中部,甲府,24.6,29.6,22.0,0.0,4.7,0.0,64.0
2025-09-27,中部,福井,22.2,27.7,17.9,0.0,9.1,0.0,75.0
2025-09-27,中部,軽井沢,16.6,22.8,12.4,0.0,9.5,0.0,86.0
2025-09-27,中部,金沢,22.8,27.3,18.7,0.0,10.3,0.0,66.0
2025-09-27,中部,長野,20.1,25.5,16.1,0.0,8.2,0.0,75.0
2025-09-27,中部,静岡,25.8,29.5,22.6,0.0,3.9,0.0,69.0
2025-09-27,中部,飯田,21.9,28.4,16.9,0.0,8.7,0.0,68.0
2025-09-27,九州沖縄,佐世保,25.1,26.5,22.8,1.0,0.0,,84.0
2025-09-27,九州沖縄,佐賀,25.6,27.4,23.9,0.0,0.6,0.0,78.0
2025-09-27,九州沖縄,大分,25.0,26.7,22.8,0.0,0.6,0.0,80.0
2025-09-27,九州沖縄,宮崎,25.8,29.5,23.6,0.0,2.3,0.0,86.0
2025-09-27,九州沖縄,熊本,25.8,29.0,21.8,0.5,2.1,0.0,71.0
2025-09-27,九州沖縄,福岡,26.0,27.3,24.2,0.0,0.2,0.0,73.0
2025-09-27,九州沖縄,那覇,29.6,33.1,27.9,0.0,9.5,,74.0
2025-09-27,九州沖縄,鹿児島,27.3,31.7,25.0,1.0,5.2,0.0,82.0
2025-09-27,北海道,函館,19.3,25.2,13.3,0.0,10.4,0.0,73.0
2025-09-27,北海道,小樽,19.7,24.8,15.9,0.0,9.9,0.0,69.0
2025-09-27,北海道,帯広,19.3,25.8,12.4,0.0,10.7,0.0,63.0
2025-09-27,北海道,札幌,19.5,24.7,14.3,0.0,10.7,0.0,66.0
2025-09-27,北海道,根室,18.4,23.8,14.9,0.0,11.5,0.0,77.0
2025-09-27,北海道,稚内,20.4,22.8,17.6,0.0,10.7,0.0,68.0
2025-09-27,北海道,網走,18.1,24.1,13.6,0.0,11.5,0.0,72.0
2025-09-27,北海道,釧路,17.6,21.6,12.4,0.0,11.4,0.0,80.0
2025-09-27,四国,徳島,25.0,28.6,21.9,0.0,6.3,0.0,63.0
2025-09-27,四国,松山,25.8,29.1,23.1,0.0,2.7,0.0,73.0
2025-09-27,四国,高松,25.1,28.1,21.6,0.0,3.2,0.0,64.0
2025-09-27,四国,高知,26.0,31.4,22.3,0.0,4.1,0.0,77.0
2025-09-27,東北,仙台,22.2,27.7,18.2,0.0,9.8,0.0,60.0
2025-09-27,東北,山形,19.7,26.6,14.5,0.0,9.0,0.0,72.0
2025-09-27,東北,新庄,19.1,26.1,14.0,0.0,9.7,0.0,76.0
2025-09-27,東北,白河,21.0,26.8,15.1,0.0,10.7,0.0,64.0
2025-09-27,東北,盛岡,19.4,26.0,14.4,0.0,9.0,0.0,72.0
2025-09-27,東北,福島,21.4,28.0,16.2,0.0,9.2,0.0,63.0
2025-09-27,東北,秋田,21.3,25.2,16.8,0.0,10.2,0.0,67.0
2025-09-27,東北,青森,20.5,25.4,17.2,0.5,7.4,0.0,70.0
2025-09-27,近畿,京都,23.9,29.9,19.9,0.0,7.2,0.0,59.0
2025-09-27,近畿,和歌山,25.5,29.6,22.1,0.0,8.9,0.0,55.0
2025-09-27,近畿,大阪,25.0,29.9,21.6,0.0,9.3,0.0,56.0
2025-09-27,近畿,奈良,23.2,29.4,18.8,0.0,9.6,0.0,67.0
2025-09-27,近畿,姫路,23.6,28.1,19.5,0.0,5.3,,64.0
2025-09-27,近畿,彦根,23.9,28.5,19.9,0.0,9.8,0.0,63.0
2025-09-27,近畿,神戸,25.5,29.5,22.4,0.0,8.4,0.0,54.0
2025-09-27,近畿,舞鶴,22.1,27.4,18.1,0.0,8.1,0.0,77.0
2025-09-27,関東,前橋,25.3,30.9,20.9,0.0,11.1,0.0,52.0
2025-09-27,関東,千葉,25.0,28.6,22.7,0.0,4.9,0.0,65.0
2025-09-27,関東,宇都宮,24.3,28.9,21.1,0.0,8.3,0.0,66.0
2025-09-27,関東,東京,24.6,28.1,22.0,0.5,6.2,0.0,69.0
2025-09-27,関東,横浜,24.9,27.6,23.0,2.0,4.4,0.0,69.0
2025-09-27,関東,水戸,23.5,28.7,20.2,0.0,7.0,0.0,69.0
2025-09-27,関東,熊谷,25.5,31.2,21.3,0.0,9.1,0.0,61.0
2025-09-27,関東,秩父,23.2,28.9,18.3,0.0,7.4,0.0,75.0
2025-09-27,関東,銚子,24.5,26.9,23.0,0.0,4.5,0.0,72.0
2025-09-28,中国,山口,22.4,26.1,18.2,1.0,0.1,0.0,91.0
2025-09-28,中国,岡山,22.0,25.9,18.0,1.0,1.4,0.0,84.0
2025-09-28,中国,広島,21.4,22.9,19.9,0.5,0.0,0.0,79.0
2025-09-28,中国,松江,23.1,28.4,18.0,20.0,3.5,0.0,80.0
2025-09-28,中国,浜田,24.4,28.7,18.9,0.0,1.4,,75.0
2025-09-28,中国,福山,22.3,25.8,18.4,0.0,0.2,,82.0
2025-09-28,中国,鳥取,23.0,29.2,15.7,0.0,4.3,0.0,75.0
2025-09-28,中部,名古屋,25.8,31.0,22.1,0.5,4.6,0.0,70.0
2025-09-28,中部,四日市,23.4,28.6,18.6,3.5,4.6,,84.0
2025-09-28,中部,富山,22.5,27.6,15.9,0.5,8.6,0.0,72.0
2025-09-28,中部,尾鷲,23.4,26.9,19.8,0.0,0.4,,86.0
2025-09-28,中部,敦賀,24.4,30.4,18.4,0.0,7.7,0.0,72.0
2025-09-28,中部,新潟,22.6,28.3,16.4,0.0,9.9,0.0,71.0
2025-09-28,中部,松本,21.3,28.0,14.1,0.0,7.6,0.0,64.0
2025-09-28,中部,浜松,25.9,29.9,22.7,0.0,6.0,,72.0
2025-09-28,中部,甲府,24.3,29.6,20.5,0.0,7.6,0.0,66.0
2025-09-28,中部,福井,23.9,30.8,17.2,0.0,8.3,0.0,71.0
2025-09-28,中部,軽井沢,16.5,21.4,12.1,0.0,8.5,0.0,91.0
2025-09-28,中部,金沢,24.0,29.9,18.2,0.0,8.6,0.0,68.0
2025-09-28,中部,長野,22.0,28.9,14.4,0.0,9.0,0.0,68.0
2025-09-28,中部,静岡,25.3,29.4,22.1,0.0,5.8,0.0,73.0
2025-09-28,中部,飯田,22.1,28.4,16.8,0.0,8.5,0.0,71.0
2025-09-28,九州沖縄,佐世保,25.5,29.9,22.3,18.0,3.5,,88.0
2025-09-28,九州沖縄,佐賀,25.9,29.4,23.3,1.0,1.2,0.0,82.0
2025-09-28,九州沖縄,大分,25.1,28.3,22.6,0.0,1.2,0.0,86.0
2025-09-28,九州沖縄,宮崎,26.7,31.0,23.3,3.0,3.4,0.0,84.0
2025-09-28,九州沖縄,熊本,25.6,29.2,22.1,0.0,0.8,0.0,83.0
2025-09-28,九州沖縄,福岡,26.7,31.3,23.2,0.0,2.7,0.0,74.0
2025-09-28,九州沖縄,那覇,29.0,31.9,27.1,1.5,4.5,,77.0
2025-09-28,九州沖縄,鹿児島,27.4,32.3,24.6,27.5,4.5,0.0,85.0
2025-09-28,北海道,函館,19.5,24.8,15.2,0.0,4.8,0.0,74.0
2025-09-28,北海道,小樽,20.1,24.9,15.3,0.0,7.1,0.0,69.0
2025-09-28,北海道,帯広,17.6,25.0,9.8,0.0,8.4,0.0,68.0
2025-09-28,北海道,札幌,20.3,25.7,14.2,0.0,6.7,0.0,66.0
2025-09-28,北海道,根室,18.4,23.7,14.1,0.0,10.0,0.0,84.0
2025-09-28,北海道,稚内,21.2,23.1,19.4,0.0,6.4,0.0,80.0
2025-09-28,北海道,網走,19.8,26.5,14.2,0.0,8.9,0.0,60.0
2025-09-28,北海道,釧路,17.1,21.4,9.5,0.0,10.2,0.0,80.0
2025-09-28,四国,徳島,24.4,28.8,19.8,0.0,3.8,0.0,78.0
2025-09-28,四国,松山,24.4,28.1,21.6,0.0,0.8,0.0,82.0
2025-09-28,四国,高松,24.9,28.1,20.4,0.0,3.2,0.0,74.0
2025-09-28,四国,高知,24.5,26.4,23.1,0.0,0.0,0.0,86.0
2025-09-28,東北,仙台,21.6,26.6,15.5,0.5,10.9,0.0,75.0
2025-09-28,東北,山形,20.3,29.2,12.7,0.0,10.8,0.0,73.0
2025-09-28,東北,新庄,18.3,26.2,11.6,0.0,5.9,0.0,86.0
2025-09-28,東北,白河,20.3,26.1,12.9,0.0,7.9,0.0,80.0
2025-09-28,東北,盛岡,18.6,25.5,10.9,2.0,8.7,0.0,77.0
2025-09-28,東北,福島,22.0,29.2,13.6,0.0,10.1,0.0,70.0
2025-09-28,東北,秋田,20.1,25.6,14.8,2.5,7.1,0.0,75.0
2025-09-28,東北,青森,21.2,26.4,16.2,0.0,8.6,0.0,67.0
2025-09-28,近畿,京都,24.0,31.4,18.8,1.0,5.6,0.0,70.0
2025-09-28,近畿,和歌山,24.8,28.8,19.6,0.0,3.4,0.0,67.0
2025-09-28,近畿,大阪,24.6,30.6,20.3,0.5,4.2,0.0,68.0
2025-09-28,近畿,奈良,23.3,29.9,17.4,0.0,4.5,0.0,75.0
2025-09-28,近畿,姫路,22.5,28.0,17.5,3.5,2.3,,78.0
2025-09-28,近畿,彦根,23.4,29.8,17.8,2.0,5.7,0.0,77.0
2025-09-28,近畿,神戸,24.9,29.1,21.9,1.5,4.0,0.0,69.0
2025-09-28,近畿,舞鶴,22.3,30.7,16.0,1.5,6.2,0.0,82.0
2025-09-28,関東,前橋,23.7,28.0,20.7,0.0,3.1,0.0,66.0
2025-09-28,関東,千葉,25.0,28.8,21.5,0.0,3.6,0.0,73.0
2025-09-28,関東,宇都宮,23.9,28.2,19.9,0.0,2.8,0.0,72.0
2025-09-28,関東,東京,24.8,28.8,20.3,0.0,5.2,0.0,73.0
2025-09-28,関東,横浜,25.1,28.7,22.4,0.0,3.8,0.0,73.0
2025-09-28,関東,水戸,23.6,28.7,18.8,0.0,6.1,0.0,75.0
2025-09-28,関東,熊谷,24.4,29.8,20.5,0.0,4.2,0.0,72.0
2025-09-28,関東,秩父,21.4,26.5,16.4,0.0,4.8,0.0,83.0
2025-09-28,関東,銚子,25.9,28.7,23.3,0.0,5.8,0.0,70.0
2025-09-29,中国,山口,24.2,28.9,19.7,101.0,7.5,0.0,80.0
2025-09-29,中国,岡山,23.6,28.8,19.6,5.0,4.4,0.0,76.0
2025-09-29,中国,広島,24.7,29.3,20.6,7.0,6.0,0.0,66.0
2025-09-29,中国,松江,23.1,25.4,20.7,8.0,1.9,0.0,74.0
2025-09-29,中国,浜田,23.1,26.0,18.9,33.0,2.1,,77.0
2025-09-29,中国,福山,24.1,30.0,18.6,9.0,5.0,,77.0
2025-09-29,中国,鳥取,22.6,26.1,19.4,13.0,0.1,0.0,84.0
2025-09-29,中部,名古屋,25.1,29.5,21.7,0.0,1.5,0.0,72.0
2025-09-29,中部,四日市,24.1,28.4,20.7,1.0,3.4,,77.0
2025-09-29,中部,富山,23.3,26.5,19.2,14.5,0.5,0.0,80.0
2025-09-29,中部,尾鷲,24.0,29.5,20.2,0.0,2.9,,84.0
2025-09-29,中部,敦賀,23.3,27.1,19.1,16.0,1.2,0.0,81.0
2025-09-29,中部,新潟,21.5,25.6,19.1,50.5,0.3,0.0,88.0
2025-09-29,中部,松本,23.4,29.5,18.0,0.0,7.0,0.0,59.0
2025-09-29,中部,浜松,25.2,28.9,22.6,6.0,2.5,,79.0
2025-09-29,中部,甲府,24.7,31.9,21.3,2.0,3.6,0.0,66.0
2025-09-29,中部,福井,23.1,25.8,19.3,18.5,0.2,0.0,84.0
2025-09-29,中部,軽井沢,18.4,25.7,12.4,0.5,7.7,0.0,83.0
2025-09-29,中部,金沢,24.0,27.2,20.2,14.5,0.4,0.0,75.0
2025-09-29,中部,長野,22.2,28.6,18.4,2.0,4.6,0.0,75.0
2025-09-29,中部,静岡,27.3,33.2,23.3,0.5,5.0,0.0,66.0
2025-09-29,中部,飯田,21.9,27.1,17.0,7.0,3.9,0.0,77.0
2025-09-29,九州沖縄,佐世保,25.6,28.7,23.0,13.5,9.1,,78.0
2025-09-29,九州沖縄,佐賀,25.7,29.0,23.2,6.0,7.4,0.0,76.0
2025-09-29,九州沖縄,大分,25.6,29.3,23.8,0.5,4.5,0.0,78.0
2025-09-29,九州沖縄,宮崎,27.3,32.2,23.3,0.0,4.8,0.0,73.0
2025-09-29,九州沖縄,熊本,26.0,29.6,22.7,14.5,5.7,0.0,76.0
2025-09-29,九州沖縄,福岡,25.6,28.1,23.3,0.0,2.2,0.0,74.0
2025-09-29,九州沖縄,那覇,29.0,31.7,26.4,0.0,8.3,,74.0
2025-09-29,九州沖縄,鹿児島,26.1,29.9,23.3,26.0,4.0,0.0,85.0
2025-09-29,北海道,函館,19.3,24.3,13.7,0.0,2.7,0.0,72.0
2025-09-29,北海道,小樽,19.0,22.2,15.8,0.0,1.6,0.0,80.0
2025-09-29,北海道,帯広,16.1,18.7,13.0,0.0,0.2,0.0,83.0
2025-09-29,北海道,札幌,19.6,22.9,16.1,0.0,2.8,0.0,75.0
2025-09-29,北海道,根室,17.8,19.9,15.7,1.0,0.0,0.0,89.0
2025-09-29,北海道,稚内,18.2,21.7,13.6,0.0,8.6,0.0,75.0
2025-09-29,北海道,網走,18.0,21.8,14.2,0.0,3.5,0.0,70.0
2025-09-29,北海道,釧路,17.2,19.2,14.4,0.0,0.0,0.0,85.0
2025-09-29,四国,徳島,24.3,27.6,22.6,3.5,1.0,0.0,78.0
2025-09-29,四国,松山,24.8,28.2,20.3,10.5,2.8,0.0,83.0
2025-09-29,四国,高松,24.7,28.6,21.3,3.5,1.0,0.0,75.0
2025-09-29,四国,高知,25.5,30.8,22.5,0.0,3.1,0.0,75.0
2025-09-29,東北,仙台,22.7,28.3,17.9,21.0,1.1,0.0,75.0
2025-09-29,東北,山形,19.9,25.0,15.6,18.5,0.3,0.0,87.0
2025-09-29,東北,新庄,18.8,24.5,14.2,12.5,1.2,0.0,90.0
2025-09-29,東北,白河,21.9,26.4,17.5,6.0,3.3,0.0,79.0
2025-09-29,東北,盛岡,17.2,20.6,13.0,22.5,1.3,0.0,90.0
2025-09-29,東北,福島,22.8,27.4,18.5,15.5,2.5,0.0,77.0
2025-09-29,東北,秋田,19.3,23.4,16.4,19.5,4.3,0.0,84.0
2025-09-29,東北,青森,18.2,21.1,15.7,19.0,2.1,0.0,88.0
2025-09-29,近畿,京都,24.4,28.7,21.5,5.0,2.4,0.0,73.0
2025-09-29,近畿,和歌山,25.4,28.2,22.8,0.5,1.4,0.0,73.0
2025-09-29,近畿,大阪,24.9,27.4,22.5,22.5,2.2,0.0,74.0
2025-09-29,近畿,奈良,23.1,25.7,19.0,28.5,1.9,0.0,82.0
2025-09-29,近畿,姫路,24.0,28.7,19.1,1.5,4.5,,74.0
2025-09-29,近畿,彦根,23.8,28.3,19.8,3.5,2.4,0.0,80.0
2025-09-29,近畿,神戸,25.2,28.1,22.3,13.5,2.3,0.0,73.0
2025-09-29,近畿,舞鶴,22.4,27.0,18.7,3.0,1.0,0.0,89.0
2025-09-29,関東,前橋,25.7,32.8,22.0,0.0,5.7,0.0,59.0
2025-09-29,関東,千葉,26.5,30.5,20.9,9.5,3.9,0.0,76.0
2025-09-29,関東,宇都宮,25.3,31.4,20.8,0.0,4.1,0.0,71.0
2025-09-29,関東,東京,27.0,30.9,23.8,0.0,3.2,0.0,70.0
2025-09-29,関東,横浜,26.9,30.8,22.6,0.0,4.6,0.0,72.0
2025-09-29,関東,水戸,26.0,30.9,22.2,0.0,3.1,0.0,71.0
2025-09-29,関東,熊谷,26.6,34.4,21.9,0.0,5.6,0.0,62.0
2025-09-29,関東,秩父,23.6,33.1,18.9,0.0,6.5,0.0,75.0
2025-09-29,関東,銚子,26.3,31.1,22.0,4.0,2.1,0.0,79.0
2025-09-30,中国,山口,21.7,28.5,16.5,0.0,5.3,0.0,75.0
2025-09-30,中国,岡山,22.5,28.1,17.5,0.0,5.2,0.0,72.0
2025-09-30,中国,広島,22.7,28.1,18.5,0.0,7.0,0.0,61.0
2025-09-30,中国,松江,21.1,25.3,18.2,5.0,3.2,0.0,80.0
2025-09-30,中国,浜田,20.8,25.7,17.5,6.0,4.8,,83.0
2025-09-30,中国,福山,21.6,27.5,16.0,0.0,8.8,,74.0
2025-09-30,中国,鳥取,21.2,25.0,17.9,1.5,2.8,0.0,84.0
2025-09-30,中部,名古屋,23.9,29.4,19.4,0.0,8.0,0.0,62.0
2025-09-30,中部,四日市,22.5,27.6,17.4,0.0,10.6,,79.0
2025-09-30,中部,富山,21.7,26.3,17.4,0.0,8.5,0.0,78.0
2025-09-30,中部,尾鷲,22.9,29.9,17.7,0.5,7.4,,74.0
2025-09-30,中部,敦賀,22.1,26.5,18.6,0.0,4.6,0.0,80.0
2025-09-30,中部,新潟,21.9,26.2,17.3,12.5,10.6,0.0,77.0
2025-09-30,中部,松本,20.6,26.7,15.5,0.0,8.3,0.0,64.0
2025-09-30,中部,浜松,24.3,28.4,21.4,0.0,6.2,,66.0
2025-09-30,中部,甲府,23.3,27.1,20.8,0.0,3.0,0.0,62.0
2025-09-30,中部,福井,21.9,27.5,18.3,3.0,6.1,0.0,80.0
2025-09-30,中部,軽井沢,15.8,21.1,12.3,0.0,5.9,0.0,86.0
2025-09-30,中部,金沢,22.4,27.6,18.8,2.5,8.8,0.0,75.0
2025-09-30,中部,長野,20.6,26.8,15.3,0.0,8.2,0.0,74.0
2025-09-30,中部,静岡,25.5,29.0,23.4,0.0,8.1,0.0,61.0
2025-09-30,中部,飯田,20.4,27.4,15.1,0.0,7.3,0.0,73.0
2025-09-30,九州沖縄,佐世保,24.4,28.8,20.3,0.0,8.2,,71.0
2025-09-30,九州沖縄,佐賀,24.1,28.4,19.7,0.0,6.0,0.0,69.0
2025-09-30,九州沖縄,大分,23.6,27.4,19.6,0.0,9.0,0.0,67.0
2025-09-30,九州沖縄,宮崎,24.4,28.0,21.2,0.0,8.9,0.0,74.0
2025-09-30,九州沖縄,熊本,24.3,29.7,19.5,0.0,9.2,0.0,64.0
2025-09-30,九州沖縄,福岡,24.5,28.6,21.0,0.0,5.0,0.0,65.0
2025-09-30,九州沖縄,那覇,29.4,32.5,26.9,0.0,11.3,,74.0
2025-09-30,九州沖縄,鹿児島,25.1,29.0,22.0,0.0,6.1,0.0,71.0
2025-09-30,北海道,函館,18.5,23.6,12.4,0.0,11.4,0.0,77.0
2025-09-30,北海道,小樽,17.2,21.1,13.6,0.0,10.8,0.0,73.0
2025-09-30,北海道,帯広,15.6,22.1,12.1,0.0,9.8,0.0,75.0
2025-09-30,北海道,札幌,18.6,23.9,13.8,0.0,10.5,0.0,67.0
2025-09-30,北海道,根室,14.3,17.1,11.2,0.0,11.0,0.0,70.0
2025-09-30,北海道,稚内,16.8,20.8,12.7,0.0,10.9,0.0,63.0
2025-09-30,北海道,網走,14.7,17.3,12.9,0.0,10.7,0.0,64.0
2025-09-30,北海道,釧路,15.0,19.3,11.6,0.0,11.1,0.0,69.0
2025-09-30,四国,徳島,23.7,28.4,19.7,0.0,9.0,0.0,64.0
2025-09-30,四国,松山,22.1,26.7,17.6,0.0,8.4,0.0,72.0
2025-09-30,四国,高松,23.2,27.8,18.4,0.0,9.4,0.0,67.0
2025-09-30,四国,高知,23.8,28.9,19.0,0.0,10.7,0.0,64.0
2025-09-30,東北,仙台,20.9,26.3,15.7,0.0,10.9,0.0,70.0
2025-09-30,東北,山形,19.3,26.7,13.4,0.0,9.3,0.0,76.0
2025-09-30,東北,新庄,18.3,25.9,14.0,0.0,6.5,0.0,84.0
2025-09-30,東北,白河,19.7,25.6,14.2,0.0,8.6,0.0,71.0
2025-09-30,東北,盛岡,17.4,25.9,10.2,0.0,10.2,0.0,78.0
2025-09-30,東北,福島,21.3,28.0,15.6,0.0,10.5,0.0,67.0
2025-09-30,東北,秋田,19.9,25.7,14.5,0.0,11.0,0.0,77.0
2025-09-30,東北,青森,19.9,26.5,14.1,0.0,10.2,0.0,76.0
2025-09-30,近畿,京都,23.3,28.8,18.5,2.0,6.7,0.0,68.0
2025-09-30,近畿,和歌山,23.7,28.3,19.3,0.0,9.2,0.0,67.0
2025-09-30,近畿,大阪,24.5,29.5,20.1,0.0,9.1,0.0,61.0
2025-09-30,近畿,奈良,22.8,29.1,17.4,0.0,8.7,0.0,72.0
2025-09-30,近畿,姫路,22.4,27.9,17.1,0.0,6.2,,69.0
2025-09-30,近畿,彦根,22.7,26.8,18.8,0.5,7.0,0.0,75.0
2025-09-30,近畿,神戸,24.2,27.8,20.4,0.0,9.9,0.0,63.0
2025-09-30,近畿,舞鶴,21.3,26.8,17.0,0.0,6.0,0.0,85.0
2025-09-30,関東,前橋,22.9,27.8,18.7,1.5,7.3,0.0,61.0
2025-09-30,関東,千葉,23.7,27.4,21.8,0.0,2.9,0.0,71.0
2025-09-30,関東,宇都宮,22.8,28.0,19.5,0.0,6.8,0.0,63.0
2025-09-30,関東,東京,24.3,28.4,22.3,0.0,4.8,0.0,66.0
2025-09-30,関東,横浜,23.9,27.2,22.0,0.0,4.3,0.0,70.0
2025-09-30,関東,水戸,22.2,26.4,18.9,0.0,9.8,0.0,71.0
2025-09-30,関東,熊谷,23.7,28.2,20.7,1.0,4.6,0.0,66.0
2025-09-30,関東,秩父,21.3,25.1,18.4,0.0,1.2,0.0,77.0
2025-09-30,関東,銚子,23.8,25.0,22.5,0.0,5.0,0.0,69.0
2025-10-01,中国,山口,22.4,30.0,16.7,0.0,8.6,0.0,75.0
2025-10-01,中国,岡山,23.1,29.1,17.7,0.0,8.9,0.0,71.0
2025-10-01,中国,広島,23.5,28.6,19.3,0.0,9.0,0.0,61.0
2025-10-01,中国,松江,21.1,27.4,16.8,0.0,8.8,0.0,79.0
2025-10-01,中国,浜田,21.7,26.9,17.7,0.0,10.9,,74.0
2025-10-01,中国,福山,22.5,28.7,16.9,0.0,10.0,,76.0
2025-10-01,中国,鳥取,21.2,27.5,16.3,0.0,10.5,0.0,77.0
2025-10-01,中部,名古屋,22.7,26.6,20.0,1.0,4.0,0.0,72.0
2025-10-01,中部,四日市,21.9,26.7,17.6,2.0,5.5,,85.0
2025-10-01,中部,富山,21.7,26.2,18.4,0.5,4.4,0.0,79.0
2025-10-01,中部,尾鷲,22.3,27.1,19.1,0.0,5.9,,85.0
2025-10-01,中部,敦賀,21.7,26.6,17.8,1.5,6.5,0.0,79.0
2025-10-01,中部,新潟,20.1,23.4,17.6,8.0,2.3,0.0,89.0
2025-10-01,中部,松本,19.5,24.5,16.7,0.0,2.3,0.0,70.0
2025-10-01,中部,浜松,22.5,27.1,19.8,3.5,3.4,,79.0
2025-10-01,中部,甲府,19.5,21.9,18.4,8.0,1.0,0.0,88.0
2025-10-01,中部,福井,21.5,27.1,17.9,21.0,5.2,0.0,82.0
2025-10-01,中部,軽井沢,14.4,16.6,11.1,3.5,0.0,0.0,98.0
2025-10-01,中部,金沢,22.0,26.4,19.4,9.0,5.7,0.0,76.0
