倉庫コード,倉庫名,データ区分,商品コード,商品名,入数,ロケーションNo,入出荷日,伝票識別,伝票No,仕入単価,入荷数,出荷数,在庫数,入出荷先名
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-08-07,売上,389539.0,,,1.0,36.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-08-09,売上,389687.0,,,1.0,35.0,ﾗｲｺﾗﾝﾄﾞ TokyoBay東雲店                   2003 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-08-19,売上,390097.0,,,1.0,34.0,いちげん                                 
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-09-03,売上,390938.0,,,1.0,32.0,いちげん                                 
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-09-11,売上,391378.0,,,1.0,31.0,ﾄﾞﾗｲﾊﾞｰｽﾞ 神栖店                         
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-09-13,売上,391548.0,,,1.0,30.0,ﾗｲｺﾗﾝﾄﾞ 大分店                           2030 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-09-18,売上,391839.0,,,1.0,29.0,ﾗｲｺﾗﾝﾄﾞ CuBe札幌白石店                   2015 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-09-20,売上,391929.0,,,1.0,28.0,ﾅｯﾌﾟｽ 仙台泉ｲﾝﾀｰ店                       19
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-09-25,売上,392304.0,,,1.0,27.0,いちげん                                 
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-09-26,売上,392323.0,,,1.0,26.0,ﾅｯﾌﾟｽ 座間店                             25
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-10-01,売上,392610.0,,,1.0,25.0,ﾅｯﾌﾟｽ 埼玉店                             12
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-10-16,売上,393706.0,,,1.0,24.0,南海部品株式会社                         
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-10-17,売上,393903.0,,,1.0,23.0,ANSIN MOTO CO.                           
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-11-01,売上,394941.0,,,1.0,22.0,ﾗｲｺﾗﾝﾄﾞ 福岡空港店                       2028 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-11-05,売上,395197.0,,,1.0,21.0,いちげん                                 
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-11-08,売上,395455.0,,,1.0,,ﾗｲｺﾗﾝﾄﾞ 福岡空港店                       2028 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-11-08,売上,395522.0,,,1.0,19.0,ON-OFF Motobike Collections              International Co.
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-11-12,売上,395730.0,,,1.0,18.0,ﾗｲｺﾗﾝﾄﾞ CuBe札幌白石店                   2015 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-11-13,売上,395866.0,,,1.0,,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-11-13,売上,395873.0,,,3.0,14.0,Riding My Way Company                    
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-11-14,売上,395942.0,,,1.0,13.0,ANSIN MOTO CO.                           
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-11-18,売上,396216.0,,,1.0,12.0,ﾗｲｺﾗﾝﾄﾞ 福岡空港店                       2028 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-11-19,売上,396248.0,,,1.0,,南海部品 鹿児島店                        3013 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-11-19,売上,396319.0,,,1.0,10.0,"YOULUN CO.,LTD                           "
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-11-20,売上,396364.0,,,1.0,9.0,株式会社 とかげや                        
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-11-21,仕入,34828.0,7227.0,15.0,,24.0,IHSAN                                    
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-11-22,売上,396596.0,,,3.0,21.0,株式会社 桜士堂                          
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-11-25,売上,396701.0,,,1.0,,南海部品株式会社                         
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-11-25,売上,396719.0,,,1.0,19.0,ﾅｯﾌﾟｽ 練馬店                             6
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-12-02,売上,397204.0,,,1.0,18.0,ﾅｯﾌﾟｽ 埼玉店                             12
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-12-04,売上,397426.0,,,1.0,17.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-12-06,売上,397610.0,,,1.0,,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-12-06,売上,397614.0,,,1.0,15.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-12-11,売上,398026.0,,,1.0,14.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-12-12,売上,398086.0,,,1.0,,南海部品 太田店                          3007 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-12-12,売上,398116.0,,,1.0,12.0,いちげん                                 
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-12-13,売上,398182.0,,,1.0,11.0,南海部品株式会社                         
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-12-14,売上,398282.0,,,1.0,10.0,デグナー京都本店                         
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-12-19,売上,398753.0,,,1.0,9.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-12-20,出荷,11441.0,,,-1.0,10.0,棚卸し調整                               
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-12-26,売上,399261.0,,,2.0,8.0,ANSIN MOTO CO.                           
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-12-27,売上,399411.0,,,1.0,,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-12-27,売上,399429.0,,,1.0,6.0,株式会社 桜士堂                          
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2024-12-29,売上,399473.0,,,1.0,5.0,デグナー京都本店                         
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-01-06,売上,399844.0,,,1.0,4.0,南海部品株式会社                         
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-01-16,売上,400534.0,,,1.0,3.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-01-17,売上,400700.0,,,-1.0,4.0,ﾅｯﾌﾟｽ 座間店                             25
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-01-23,売上,401004.0,,,1.0,,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-01-23,売上,401006.0,,,1.0,2.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-01-24,売上,401035.0,,,1.0,1.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-02-05,仕入,35145.0,7213.0,1.0,,3.0,IHSAN                                    
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-02-06,売上,401688.0,,,1.0,2.0,南海部品 鹿児島店                        3013 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-02-21,売上,402543.0,,,1.0,1.0,株式会社 ｶﾑｲｵｰﾄ高森店                    
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-03-24,仕入,35460.0,6899.0,8.0,,9.0,IHSAN                                    
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-03-26,売上,404864.0,,,1.0,,南海部品株式会社                         
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-03-26,売上,404872.0,,,1.0,7.0,ﾗｲｺﾗﾝﾄﾞ TokyoBay東雲店                   2003 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-03-27,売上,405012.0,,,1.0,,株式会社 桜士堂                          
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-03-27,売上,405012.0,,,2.0,4.0,株式会社 桜士堂                          
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-04-09,売上,406194.0,,,3.0,1.0,Riding My Way Company                    
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-05-02,売上,408142.0,,,1.0,0.0,デグナー京都本店                         
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-05-20,仕入,35890.0,6727.0,13.0,,13.0,IHSAN                                    
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-05-22,売上,409720.0,,,1.0,,ﾅｯﾌﾟｽ 仙台泉ｲﾝﾀｰ店                       19
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-05-22,売上,409721.0,,,1.0,,株式会社 ﾊﾞｲｸﾜｰﾙﾄﾞりんくうｼｰｸﾙ店         
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-05-22,売上,409727.0,,,1.0,,南海部品 宇都宮店                        3006 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-05-22,売上,409733.0,,,1.0,,ﾗｲｺﾗﾝﾄﾞ TokyoBay東雲店                   2003 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-05-23,売上,409859.0,,,2.0,,株式会社 桜士堂                          
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-05-23,売上,409869.0,,,1.0,,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-05-23,売上,409870.0,,,1.0,4.0,いちげん                                 
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-06-06,売上,410936.0,,,1.0,3.0,FSM TRADING (HK) LIMITED/ Rider Shop HK  
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-06-10,売上,411204.0,,,1.0,2.0,ANSIN MOTO CO.                           
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-06-19,売上,411839.0,,,1.0,1.0,株式会社 ﾊﾞｲｸﾜｰﾙﾄﾞりんくうｼｰｸﾙ店         
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-07-01,売上,412749.0,,,-1.0,2.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-07-08,売上,413338.0,,,1.0,,522 金沢2りんかん                        株式会社2りんかんｲｴﾛｰﾊｯﾄ
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-07-08,売上,413364.0,,,1.0,1.0,ﾊﾟｰｸｱｯﾌﾟ株式会社                         
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-07-15,仕入,36269.0,6880.0,8.0,,9.0,IHSAN                                    
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-08-01,売上,415209.0,,,1.0,7.0,株式会社 ﾊﾞｲｸﾜｰﾙﾄﾞ 土山店                
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-08-04,売上,415347.0,,,1.0,6.0,361 札幌2りんかん                        株式会社2りんかんｲｴﾛｰﾊｯﾄ
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-08-07,売上,415664.0,,,1.0,5.0,352 新潟2りんかん                        株式会社2りんかんｲｴﾛｰﾊｯﾄ
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-08-08,売上,415750.0,,,1.0,4.0,ANSIN MOTO CO.                           
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-08-16,売上,416150.0,,,1.0,3.0,いちげん                                 
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-08-26,仕入,36608.0,6990.0,9.0,,12.0,IHSAN                                    
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-09-01,売上,417071.0,,,1.0,,722 福岡2りんかん                        株式会社2りんかんｲｴﾛｰﾊｯﾄ
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-09-01,売上,417125.0,,,1.0,10.0,ﾅｯﾌﾟｽ 一宮店                             32
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-09-06,売上,417543.0,,,1.0,9.0,デグナー京都本店                         
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-09-12,売上,418195.0,,,1.0,,ﾗｲｺﾗﾝﾄﾞ TokyoBay東雲店                   2003 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-09-12,売上,418209.0,,,1.0,7.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-09-16,売上,418439.0,,,1.0,6.0,いちげん                                 
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-09-23,売上,419196.0,,,1.0,5.0,販売店様ｲﾍﾞﾝﾄ                            
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-09-25,売上,419301.0,,,1.0,4.0,ﾅｯﾌﾟｽ 仙台泉ｲﾝﾀｰ店                       19
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-09-29,売上,419629.0,,,1.0,3.0,南海部品株式会社                         
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-09-30,売上,419730.0,,,1.0,2.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-10-07,売上,420406.0,,,1.0,1.0,南海部品株式会社                         
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-10-15,売上,421063.0,,,1.0,0.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-10-22,仕入,36943.0,7227.0,20.0,,20.0,IHSAN                                    
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-10-27,売上,421944.0,,,1.0,,ﾅｯﾌﾟｽ 東大阪店                           26
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-10-27,売上,422020.0,,,1.0,18.0,いちげん                                 
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-11-04,売上,422557.0,,,1.0,,ﾗｲｺﾗﾝﾄﾞ 富士店                           2018 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-11-04,売上,422566.0,,,1.0,,南海部品株式会社                         
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-11-04,売上,422616.0,,,1.0,,いちげん                                 
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-11-04,売上,422621.0,,,3.0,12.0,株式会社 桜士堂                          
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-11-06,売上,422903.0,,,1.0,11.0,361 札幌2りんかん                        株式会社2りんかんｲｴﾛｰﾊｯﾄ
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-11-12,売上,423395.0,,,1.0,10.0,ﾗｲｺﾗﾝﾄﾞ 沖縄店                           2071 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-11-20,売上,423967.0,,,1.0,9.0,522 金沢2りんかん                        株式会社2りんかんｲｴﾛｰﾊｯﾄ
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-11-21,売上,424107.0,,,1.0,8.0,258 和光2りんかん                        株式会社2りんかんｲｴﾛｰﾊｯﾄ
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-11-27,売上,424554.0,,,1.0,,ﾗｲｺﾗﾝﾄﾞ 小倉店                           2091 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-11-27,売上,424614.0,,,1.0,6.0,南海部品株式会社                         
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-12-01,仕入,37150.0,7426.0,20.0,,26.0,IHSAN                                    
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-12-09,売上,425549.0,,,2.0,24.0,株式会社 桜士堂                          
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-12-11,売上,425738.0,,,1.0,23.0,ANSIN MOTO CO.                           
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-12-19,売上,426456.0,,,1.0,22.0,デグナー京都本店                         
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-12-29,売上,426924.0,,,1.0,,南海部品株式会社                         
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-12-29,売上,426977.0,,,1.0,,ON-OFF Motobike Collections              International Co.
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2025-12-29,売上,427035.0,,,1.0,19.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2026-01-14,売上,427962.0,,,1.0,18.0,ﾗｲｺﾗﾝﾄﾞ 沖縄店                           2071 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2026-01-16,売上,428074.0,,,1.0,17.0,いちげん                                 
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2026-01-19,売上,428240.0,,,1.0,16.0,FSM TRADING (HK) LIMITED/ Rider Shop HK  
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2026-01-22,売上,428431.0,,,2.0,14.0,ON-OFF Motobike Collections              International Co.
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2026-02-02,売上,428946.0,,,1.0,13.0,ﾊﾟｰｸｱｯﾌﾟ株式会社                         
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2026-02-06,売上,429302.0,,,1.0,,いちげん                                 
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2026-02-06,売上,429326.0,,,1.0,11.0,デグナー京都本店                         
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2026-02-10,売上,429509.0,,,1.0,10.0,FSM TRADING (HK) LIMITED/ Rider Shop HK  
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2026-02-16,売上,429739.0,,,1.0,9.0,南海部品株式会社                         
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2026-02-20,売上,430027.0,,,1.0,8.0,260 花園2りんかん                        株式会社2りんかんｲｴﾛｰﾊｯﾄ
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2026-02-22,売上,430102.0,,,1.0,7.0,デグナー京都本店                         
0,共通倉庫,10,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 流水雪輪,,,2026-02-24,売上,430262.0,,,1.0,6.0,南海部品株式会社                         
