7091,20250801,2025-08-01,IHSA,4524486097959,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK LW 流水雪輪,21SJ-14K,BK 流水,LW,4.00,0.00,4.00,NULL,NULL,未入荷,248
7363,20260304,2026-03-04,IHSA,4524486103254,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 雲龍,21SJ-14K,BK 雲龍,XL,4.00,0.00,4.00,NULL,NULL,未入荷,33
7363,20260304,2026-03-04,IHSA,4524486097973,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK LW 桧垣桜,21SJ-14K,BK 桧垣,LW,4.00,0.00,4.00,NULL,NULL,未入荷,33
6806,20250203,2025-02-03,IHSA,4524486109492,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 鳳凰,21SJ-14K,BK 鳳凰,L,20.00,17.00,3.00,20251201,20251201,一部入荷,427
6961,20250508,2025-05-08,IHSA,4524486094972,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 鉄流水雪輪,21SJ-14K,BK 鉄流,XL,3.00,0.00,3.00,NULL,NULL,未入荷,333
6961,20250508,2025-05-08,IHSA,4524486109508,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 鳳凰,21SJ-14K,BK 鳳凰,XL,3.00,0.00,3.00,NULL,NULL,未入荷,333
6961,20250508,2025-05-08,IHSA,4524486093630,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 風神雷神BE,21SJ-14K,BK-BE風,M,3.00,0.00,3.00,NULL,NULL,未入荷,333
6961,20250508,2025-05-08,IHSA,4524486109492,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 鳳凰,21SJ-14K,BK 鳳凰,L,3.00,0.00,3.00,NULL,NULL,未入荷,333
7001,20250602,2025-06-02,IHSA,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,21SJ-14K,BK 流水,M,3.00,0.00,3.00,NULL,NULL,未入荷,308
7001,20250602,2025-06-02,IHSA,4524486097966,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK LW 鉄流水雪輪,21SJ-14K,BK 鉄流,LW,3.00,0.00,3.00,NULL,NULL,未入荷,308
7091,20250801,2025-08-01,IHSA,4524486111488,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 輝龍,21SJ-14K,BK 輝龍,M,6.00,3.00,3.00,20260128,20260128,一部入荷,248
7282,20251210,2025-12-10,IHSA,4524486097966,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK LW 鉄流水雪輪,21SJ-14K,BK 鉄流,LW,3.00,0.00,3.00,NULL,NULL,未入荷,117
7282,20251210,2025-12-10,IHSA,4524486103254,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 雲龍,21SJ-14K,BK 雲龍,XL,3.00,0.00,3.00,NULL,NULL,未入荷,117
7282,20251210,2025-12-10,IHSA,4524486109522,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XLW 流水雪輪,21SJ-14K,BK 流水,XLW,4.00,1.00,3.00,20260331,20260331,一部入荷,117
7282,20251210,2025-12-10,IHSA,4524486103247,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK L 雲龍,21SJ-14K,BK 雲龍,L,3.00,0.00,3.00,NULL,NULL,未入荷,117
7316,20260108,2026-01-08,IHSA,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,21SJ-14K,BK-BE風,XL,3.00,0.00,3.00,NULL,NULL,未入荷,88
7363,20260304,2026-03-04,IHSA,4524486109515,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XLW 桧垣桜,21SJ-14K,BK 桧垣,XLW,3.00,0.00,3.00,NULL,NULL,未入荷,33
7363,20260304,2026-03-04,IHSA,4524486113499,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK S 流水雪輪,21SJ-14K,BK 流水,S,3.00,0.00,3.00,NULL,NULL,未入荷,33
7363,20260304,2026-03-04,IHSA,4524486103230,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 雲龍,21SJ-14K,BK 雲龍,M,3.00,0.00,3.00,NULL,NULL,未入荷,33
7001,20250602,2025-06-02,IHSA,4524486103230,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 雲龍,21SJ-14K,BK 雲龍,M,3.00,1.00,2.00,20260331,20260331,一部入荷,308
5043,20210617,2021-06-17,IHSA,4524486093630,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 風神雷神BE M,21SJ-14K 風神雷神,BK/BE,M,3.00,3.00,0.00,20210914,20210914,完納,NULL
5043,20210617,2021-06-17,IHSA,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 XL,21SJ-14K 桧垣桜,BK,XL,4.00,4.00,0.00,20210914,20210914,完納,NULL
5043,20210617,2021-06-17,IHSA,4524486094941,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 松 XL,21SJ-14K 松,BK,XL,3.00,3.00,0.00,20210914,20210914,完納,NULL
5043,20210617,2021-06-17,IHSA,4524486094965,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 鉄流水雪輪 L,21SJ-14K 鉄流水雪輪,BK,L,19.00,19.00,0.00,20210914,20210914,完納,NULL
5043,20210617,2021-06-17,IHSA,4524486093692,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 M,21SJ-14K 桧垣桜,BK,M,11.00,11.00,0.00,20210914,20210914,完納,NULL
